frequency_ghz,transfer_real,transfer_imaginary,transfer_magnitude_db
2.967529296972768194e+01,1.552852168636037256e+00,-3.514161273625968779e-02,3.824825856159812965e+00
2.977905273535609965e+01,1.556643075708332713e+00,-2.489193282251558198e-02,3.844891253660986052e+00
2.988281250098451736e+01,1.564563460987846266e+00,-2.551246213165964810e-02,3.889018304844926277e+00
2.998657226661293507e+01,1.556988700321952912e+00,-2.084533274834666702e-02,3.846487595516103308e+00
3.009033203224135278e+01,1.561456760222544426e+00,-3.001000976732620326e-02,3.872203142416712041e+00
3.019409179786977404e+01,1.550095468986944836e+00,-3.506348115921577302e-02,3.809390538722541741e+00
3.029785156349819175e+01,1.554257167270863382e+00,-4.099730510975541781e-02,3.833478209023840400e+00
3.040161132912660946e+01,1.562625499343685886e+00,-4.635501976856053197e-02,3.880918259429366302e+00
3.050537109475502717e+01,1.569430834508507067e+00,-3.624829912793336301e-02,3.917159729456363593e+00
3.060913086038344488e+01,1.575886980307853680e+00,-2.375361015302735607e-02,3.951487956284994496e+00
3.071289062601186259e+01,1.569153546445595238e+00,-2.811568454926428179e-02,3.914702912685613434e+00
3.081665039164028030e+01,1.569488966064248148e+00,-3.124240431283848568e-02,3.916885900014920985e+00
3.092041015726869801e+01,1.585494615487724523e+00,-3.328815054781374821e-02,4.005209413511074956e+00
3.102416992289712283e+01,1.602719587862267980e+00,-4.587552715754564941e-02,4.100707646403247253e+00
3.112792968852554054e+01,1.605728630940670199e+00,-4.827349603697826674e-02,4.117366411180486629e+00
3.123168945415395825e+01,1.592569329502534048e+00,-4.271321552254099541e-02,4.045089837239872921e+00
3.133544921978237596e+01,1.588149656574123325e+00,-2.045146711567200418e-02,4.018548636165868437e+00
3.143920898541079367e+01,1.574148481635879060e+00,-1.974248635824326151e-02,3.941596961760613027e+00
3.154296875103921138e+01,1.584580811286267155e+00,-2.243494903353698833e-02,3.999158336165548278e+00
3.164672851666762909e+01,1.590320033187904603e+00,-3.440477031316946377e-02,4.031722722926804003e+00
3.175048828229604680e+01,1.600985443749444626e+00,-4.275807993654183459e-02,4.090844308807856322e+00
3.185424804792446807e+01,1.613718379584187401e+00,-3.148865596701903163e-02,4.158208219690014751e+00
3.195800781355288578e+01,1.620878882724979597e+00,-2.536111826237656339e-02,4.196074365802973993e+00
3.206176757918130704e+01,1.608727896049425787e+00,-4.102290634634078725e-02,4.132474984369109094e+00
3.216552734480972475e+01,1.610504098832790332e+00,-3.856653478043427924e-02,4.141726448703822783e+00
3.226928711043814246e+01,1.625731531889256898e+00,-3.494937306182793052e-02,4.222983203336928781e+00
3.237304687606656017e+01,1.616241146819926922e+00,-3.530706072045131788e-02,4.172195188189409265e+00
3.247680664169497788e+01,1.613774945321137189e+00,-4.390692544788311891e-02,4.160073058960534809e+00
3.258056640732339559e+01,1.631653375226202574e+00,-3.790961198547211641e-02,4.254901816475305409e+00
3.268432617295181331e+01,1.646237834429883362e+00,-2.323558141245678568e-02,4.330716664958722539e+00
3.278808593858023102e+01,1.650282892001454060e+00,-3.532431535706931358e-02,4.353157319722340546e+00
3.289184570420865583e+01,1.642783569474379757e+00,-3.869543696844222197e-02,4.314015932566391598e+00
3.299560546983707354e+01,1.648505517653269914e+00,-2.547355712389974200e-02,4.342844987461187856e+00
3.309936523546549125e+01,1.664636638672222224e+00,-4.473433868295602356e-02,4.429524223804737204e+00
3.320312500109390896e+01,1.650828972366212177e+00,-6.125962683610551573e-02,4.360017911495063458e+00
3.330688476672232667e+01,1.657315902947260611e+00,-3.941189341406134417e-02,4.390561259451074783e+00
3.341064453235074438e+01,1.646139236770543191e+00,-4.625347886582961698e-02,4.332758764515647343e+00
3.351440429797916210e+01,1.655514687702783316e+00,-5.883711124965986666e-02,4.384142861067480190e+00
3.361816406360757981e+01,1.674060939611317966e+00,-5.823843480671481165e-02,4.480678157338624956e+00
3.372192382923599752e+01,1.667489754296913818e+00,-4.773342110851898357e-02,4.444820821088118379e+00
3.382568359486441523e+01,1.673590242711981535e+00,-3.897828524703904340e-02,4.475337827605597951e+00
3.392944336049283294e+01,1.692014572815572881e+00,-5.292341376920038643e-02,4.572328760356966448e+00
3.403320312612125065e+01,1.687959063573469143e+00,-4.711463032840971371e-02,4.550620426429766496e+00
3.413696289174967546e+01,1.679363240595916462e+00,-3.958175342782190020e-02,4.505304783351107289e+00
3.424072265737809317e+01,1.691768792919553732e+00,-4.914301650156662621e-02,4.570483239540808817e+00
3.434448242300651088e+01,1.710627906307877533e+00,-4.566034384353612890e-02,4.666204173078668305e+00
3.444824218863492860e+01,1.708837733576687778e+00,-4.427239579567563560e-02,4.656930596173532777e+00
3.455200195426334631e+01,1.693402546863897573e+00,-3.826124047867421329e-02,4.577420689688178612e+00
3.465576171989177112e+01,1.684317114064103560e+00,-4.304621908062887525e-02,4.531312958896977605e+00
3.475952148552018883e+01,1.697607263672783029e+00,-5.835958006172854706e-02,4.601874027363833441e+00
3.486328125114860654e+01,1.703140618881999746e+00,-7.525123608874874359e-02,4.633480204671814207e+00
3.496704101677702425e+01,1.698491194226456447e+00,-7.459185870870353730e-02,4.609634000830274303e+00
3.507080078240544196e+01,1.709644392199294316e+00,-6.659471101353449385e-02,4.664700223928961442e+00
3.517456054803385967e+01,1.715358402761091305e+00,-5.667113865566746067e-02,4.691835119916103025e+00
3.527832031366227739e+01,1.725930551886699638e+00,-4.792719728887757241e-02,4.743813937302689077e+00
3.538208007929069510e+01,1.712737122216698049e+00,-9.271339658011254481e-02,4.686521489165781595e+00
3.548583984491911281e+01,1.718505832642805320e+00,-6.778644131546410212e-02,4.709772176699566160e+00
3.558959961054753052e+01,1.725672658769108692e+00,-5.178157026848569794e-02,4.743076976667131461e+00
3.569335937617594823e+01,1.734974239946087016e+00,-4.412507125430896460e-02,4.788668823741500269e+00
3.579711914180436594e+01,1.738733763117732201e+00,-5.166211928692055616e-02,4.808494149554066510e+00
3.590087890743278365e+01,1.753280406513909373e+00,-4.400644317748401979e-02,4.879762714914134492e+00
3.600463867306120136e+01,1.762007464063300111e+00,-5.063021595970144256e-02,4.923739215641887768e+00
3.610839843868961907e+01,1.753734978095150110e+00,-6.182033001721815024e-02,4.884672515479508093e+00
3.621215820431803678e+01,1.793060505861062248e+00,-6.052484075547683723e-02,5.076844444974252468e+00
3.631591796994646160e+01,1.778567018280975409e+00,-4.338084401609913765e-02,5.003987608476393234e+00
3.641967773557487931e+01,1.759020362694642792e+00,-7.198874259075367654e-02,4.912685228319409347e+00
3.652343750120329702e+01,1.771456453694795652e+00,-6.889939043389538276e-02,4.973174483061505669e+00
3.662719726683172183e+01,1.765118249929867433e+00,-5.620095710407212175e-02,4.939876625453385017e+00
3.673095703246013954e+01,1.781805006810733172e+00,-6.871473819015146145e-02,5.023657678053169207e+00
3.683471679808855725e+01,1.775203346951031991e+00,-7.459318127562991618e-02,4.992623474254641813e+00
3.693847656371697497e+01,1.798224170019173007e+00,-6.089067688955510094e-02,5.101853405693712595e+00
3.704223632934539268e+01,1.791507504073309942e+00,-8.765920593515638681e-02,5.074758020950854487e+00
3.714599609497381039e+01,1.761610772922742596e+00,-8.731005077899800515e-02,4.928854311116356079e+00
3.724975586060222810e+01,1.767050124541237333e+00,-8.596830814219119654e-02,4.955244528762043466e+00
3.735351562623064581e+01,1.802754590529783263e+00,-6.818362566903461708e-02,5.124940332804738929e+00
3.745727539185906352e+01,1.804257766895883242e+00,-6.228790066551229132e-02,5.131144591311449510e+00
3.756103515748748123e+01,1.789815699634075052e+00,-9.851004132215518405e-02,5.069302524005991017e+00
3.766479492311589894e+01,1.793583158931543853e+00,-8.460845867743896354e-02,5.084083876558227466e+00
3.776855468874431665e+01,1.812562273225721388e+00,-6.804103208423777083e-02,5.171974260788561040e+00
3.787231445437274147e+01,1.797674997022508547e+00,-8.095755260526242558e-02,5.103022629434242674e+00
3.797607422000115918e+01,1.820621128404781297e+00,-9.037693355626157110e-02,5.215080291451853256e+00
3.807983398562957689e+01,1.810106652952714335e+00,-6.480349802721763197e-02,5.159646108319254409e+00
3.818359375125799460e+01,1.811930235004742151e+00,-6.161063957969126204e-02,5.167847799808948928e+00
3.828735351688641231e+01,1.824235273189048101e+00,-7.796582078050492970e-02,5.229542626754367873e+00
3.839111328251483002e+01,1.836481873162893796e+00,-9.151801564411421452e-02,5.290504652011261300e+00
3.849487304814324773e+01,1.851167376042714974e+00,-8.193014016840741154e-02,5.357412513436159429e+00
3.859863281377166544e+01,1.853843006320279541e+00,-1.004757310094593764e-01,5.374197715783674667e+00
3.870239257940008315e+01,1.839187980089422636e+00,-8.558693815980249198e-02,5.301916976421471972e+00
3.880615234502850086e+01,1.832151125495359301e+00,-7.252867554563459385e-02,5.266026378954837384e+00
3.890991211065691857e+01,1.830640912778705331e+00,-5.064479573503320731e-02,5.255385908844234066e+00
3.901367187628533628e+01,1.856035700588358761e+00,-8.254962668847153073e-02,5.380308989023165012e+00
3.911743164191375399e+01,1.851679591547035431e+00,-1.016381312647699903e-01,5.364381894113382288e+00
3.922119140754217881e+01,1.843984481753118576e+00,-7.784536240267489471e-02,5.322878247590034029e+00
3.932495117317059652e+01,1.871727988892302408e+00,-9.483109062521463684e-02,5.455988495224415757e+00
3.942871093879901423e+01,1.882823707362202947e+00,-7.843055517744577931e-02,5.503722537906300616e+00
3.953247070442743905e+01,1.857132947368528075e+00,-9.981638529964433071e-02,5.389387716161722963e+00
3.963623047005585676e+01,1.843910358827033358e+00,-1.110599103282506467e-01,5.330522607829582427e+00
3.973999023568427447e+01,1.862236129143145069e+00,-1.172274717612920153e-01,5.417870666247726952e+00
3.984375000131269218e+01,1.868999114993004973e+00,-1.089565525582860822e-01,5.446916431252086355e+00
3.994750976694110989e+01,1.887487987858239347e+00,-7.634772409406674620e-02,5.524783842047934712e+00
4.005126953256952760e+01,1.872517432073998123e+00,-6.461774446231821623e-02,5.453686045391931358e+00
4.015502929819794531e+01,1.888789279261038345e+00,-8.874588413671441467e-02,5.533247297516151519e+00
4.025878906382636302e+01,1.897422751331115043e+00,-1.177322093882660903e-01,5.579970371585639910e+00
4.036254882945478073e+01,1.902759946190015317e+00,-8.432387127456235365e-02,5.596201029330821974e+00
4.046630859508319844e+01,1.918638862007876478e+00,-7.751771289859669956e-02,5.666948198228952904e+00
4.057006836071161615e+01,1.903806669471024060e+00,-7.948220061573384176e-02,5.600019984253079564e+00
4.067382812634003386e+01,1.884075003218872002e+00,-9.545859433759588952e-02,5.513098008231213321e+00
4.077758789196845157e+01,1.907912864331264391e+00,-9.984287082935731916e-02,5.623047742822593342e+00
4.088134765759686928e+01,1.911675651344431959e+00,-8.375311762386478120e-02,5.636612186167861971e+00
4.098510742322528699e+01,1.896316232078080422e+00,-9.013339892747000703e-02,5.568015659033209275e+00
4.108886718885371181e+01,1.909752808839230598e+00,-1.093024871142400239e-01,5.633746137804024556e+00
4.119262695448212952e+01,1.912548062221807177e+00,-1.009216481029932000e-01,5.644323189030099996e+00
4.129638672011054723e+01,1.915986582674680250e+00,-8.165515949263496553e-02,5.655730109908029490e+00
4.140014648573896494e+01,1.927971925245087537e+00,-7.356846722718833609e-02,5.708333138683516772e+00
4.150390625136738265e+01,1.966935803439075814e+00,-5.250686578748687411e-02,5.878897437292605943e+00
4.160766601699580036e+01,1.931370208231815599e+00,-9.874537693631152413e-02,5.728648126048221378e+00
4.171142578262422518e+01,1.944043707107856456e+00,-1.372058152299470701e-01,5.795699821653329309e+00
4.181518554825264289e+01,1.968290181624271939e+00,-1.118292804473074026e-01,5.895778946691910605e+00
4.191894531388106060e+01,1.939443671401984037e+00,-6.931481474961079248e-02,5.759087178053283296e+00
4.202270507950947831e+01,1.963868065929986528e+00,-8.557891368756166683e-02,5.870485291584460086e+00
4.212646484513789602e+01,1.996630428091249465e+00,-1.138117273849939548e-01,6.020041999767418162e+00
4.223022461076631373e+01,2.018225436878738233e+00,-8.799493841273982320e-02,6.107641496119007307e+00
4.233398437639473144e+01,1.980316144998462313e+00,-9.541332445517496097e-02,5.944760569129879713e+00
4.243774414202314915e+01,1.976562808836983320e+00,-1.270401453382521695e-01,5.936116365495393232e+00
4.254150390765156686e+01,1.993932098861420421e+00,-1.338039098473126354e-01,6.013720346894984914e+00
4.264526367327998457e+01,1.961214413568700632e+00,-9.356401683028038596e-02,5.860374731248725766e+00
4.274902343890840939e+01,1.963707673072654813e+00,-9.081395617077288318e-02,5.870815115110298521e+00
4.285278320453682710e+01,1.980810879620479525e+00,-1.214223888796247819e-01,5.953148756504207384e+00
4.295654297016524481e+01,1.976969040897514018e+00,-1.184395937659107612e-01,5.935557030002279078e+00
4.306030273579366252e+01,1.992461813570422846e+00,-1.116094041210813625e-01,6.001405975456957087e+00
4.316406250142208023e+01,1.970546361468932695e+00,-9.819217285885681323e-02,5.902503399408737472e+00
4.326782226705049794e+01,1.992030386142597198e+00,-7.188952350388301549e-02,5.991571680969917324e+00
4.337158203267891565e+01,2.016556471724323618e+00,-6.508386439217059283e-02,6.096729286574444906e+00
4.347534179830733336e+01,1.987395952277335676e+00,-1.099960948159927759e-01,5.978971310849960474e+00
4.357910156393575107e+01,2.032808580377803320e+00,-1.238090983328817285e-01,6.178009931632005625e+00
4.368286132956416878e+01,2.034002298948790255e+00,-1.228189777245041747e-01,6.182834784377235771e+00
4.378662109519258649e+01,2.002279088803180951e+00,-1.082280128988418605e-01,6.043162356902880283e+00
4.389038086082100421e+01,2.004162519381188723e+00,-9.879793254808176550e-02,6.049199844879110444e+00
4.399414062644942192e+01,2.019685199668300069e+00,-1.038415714532130996e-01,6.117138975956772029e+00
4.409790039207783963e+01,2.038819428996868410e+00,-1.185955360350900434e-01,6.202245259350350537e+00
4.420166015770625734e+01,2.046782157505268263e+00,-1.182506457427802832e-01,6.235904307219842124e+00
4.430541992333468926e+01,2.051536871729265243e+00,-1.474537627978216303e-01,6.263964368433409646e+00
4.440917968896310697e+01,2.044583386788993540e+00,-1.574067037826448190e-01,6.237761314119003586e+00
4.451293945459152468e+01,2.017168002535849158e+00,-1.475298403760778865e-01,6.118010073033474328e+00
4.461669922021994239e+01,2.039358541167636485e+00,-1.391835416004285342e-01,6.210053686143477414e+00
4.472045898584836010e+01,2.061252280268816239e+00,-1.368605049333798673e-01,6.301726912922075208e+00
4.482421875147677781e+01,2.064009757996567274e+00,-1.199877564225896032e-01,6.308887090733650282e+00
4.492797851710519552e+01,2.032791355962440427e+00,-1.098769253930913237e-01,6.174526147536559151e+00
4.503173828273361323e+01,2.037694631917607246e+00,-1.201163051113464109e-01,6.197846591926832183e+00
4.513549804836203094e+01,2.021433294683348869e+00,-1.229621601729589953e-01,6.129228360098853301e+00
4.523925781399044865e+01,2.013340202020070357e+00,-1.574452430146399684e-01,6.104821269235354286e+00
4.534301757961886636e+01,2.067380774774696395e+00,-1.520839757193573893e-01,6.331848397560028374e+00
4.544677734524728407e+01,2.100584977487331528e+00,-1.149545421800879236e-01,6.459792037258128339e+00
4.555053711087570179e+01,2.098951186442535644e+00,-1.429501676112268360e-01,6.460144350696205962e+00
4.565429687650411950e+01,2.119662683812395532e+00,-1.745208835830811267e-01,6.554676274470114805e+00
4.575805664213253721e+01,2.075541306407788333e+00,-1.712506984529665044e-01,6.372093005374379615e+00
4.586181640776095492e+01,2.075336706668357234e+00,-1.544280564156136903e-01,6.365751948769884372e+00
4.596557617338937973e+01,2.075467127598910722e+00,-1.328611655620588194e-01,6.360077895391290426e+00
4.606933593901779744e+01,2.067898317098478156e+00,-1.347094135951937555e-01,6.328974452853247001e+00
4.617309570464621515e+01,2.058353455156524348e+00,-1.841541437461873265e-01,6.305022881125688983e+00
